STATION,STATION_NAME,DATE,CLDD,HTDD,DT90,DX32,DT00,DT32,DP01,DP05,DP10,EMXP,MXSD,TPCP,TSNW,EMXT,EMNT,MMXT,MMNT,MNTM
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20110901,467,704,2,0,0,0,10,2,1,343,0,990,0,350,67,214,136,175
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20111001,158,1785,0,0,0,0,7,2,0,218,0,568,0,289,22,182,79,131
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20111101,0,3230,0,0,0,7,6,2,1,348,0,927,0,217,-39,115,35,75
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20111201,0,5010,0,3,0,21,5,1,1,343,0,639,31,139,-111,57,-14,21
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20120101,0,5861,0,10,0,28,5,2,0,145,178,550,393,144,-144,37,-49,-6
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20120201,0,5107,0,3,0,23,7,0,0,81,25,352,107,156,-122,45,-31,7
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20120301,284,2187,0,0,0,6,4,1,1,340,0,551,5,300,-67,174,70,122
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20120401,14,2389,0,0,0,1,6,3,0,221,0,668,0,244,-6,152,56,104
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20120501,748,607,5,0,0,0,8,4,1,277,0,1099,0,361,72,242,133,188
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20120601,1661,74,12,0,0,0,3,1,0,140,0,272,0,383,94,293,179,236
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20120701,3033,0,19,0,0,0,4,3,1,544,-9999,962,-9999,406,189,334,228,281
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20120801,1765,0,10,0,0,0,6,3,2,782,-9999,1539,-9999,350,133,292,187,240
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20120901,586,455,1,0,0,0,6,0,0,79,-9999,409,-9999,322,50,241,134,187
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20121001,28,2132,0,0,0,0,8,3,0,203,0,814,0,272,11,163,67,115
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20121101,0,3848,0,0,0,13,4,0,0,91,0,265,0,211,-72,100,9,55
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20121201,0,4758,0,1,0,17,4,1,1,340,25,533,26,222,-94,65,-6,30
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20130101,0,6504,0,15,1,28,7,2,1,310,25,808,54,161,-183,20,-74,-27
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20130201,0,5847,0,12,0,25,6,2,0,173,76,654,358,117,-172,13,-64,-26
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20130301,0,5416,0,2,0,29,3,2,1,287,254,566,278,156,-100,48,-32,8
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20130401,42,2921,0,0,0,6,8,4,3,693,0,2021,5,300,-44,139,35,87
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20130501,500,964,2,0,0,0,8,5,2,523,0,1642,0,333,28,225,111,168
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20130601,964,220,1,0,0,0,10,2,0,201,0,793,0,328,56,259,156,208
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20130701,1669,30,6,0,0,0,3,1,1,335,0,558,0,361,128,282,189,236
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20130801,1626,3,6,0,0,0,5,2,0,213,0,639,0,356,133,286,185,235
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20130901,884,304,3,0,0,0,4,1,0,191,0,490,0,356,94,253,152,202
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20131001,186,1948,0,0,0,4,8,3,3,450,0,1446,0,278,-17,173,79,126
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20131101,0,4476,0,4,0,18,5,2,1,262,0,748,13,206,-117,77,-10,34
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20131201,0,6950,0,16,3,25,4,0,0,91,127,391,338,139,-194,1,-83,-41
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20140101,0,8246,0,20,9,31,10,1,1,274,330,823,941,89,-261,-35,-131,-83
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20140201,0,7190,0,22,4,27,5,1,0,249,356,607,556,106,-200,-32,-116,-74
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20140301,0,5572,0,8,0,23,7,1,0,142,152,572,361,200,-172,52,-45,3
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20140401,26,2514,0,0,0,3,7,1,1,356,25,891,36,267,-28,154,46,100
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20140501,574,906,2,0,0,0,10,3,3,526,0,1543,0,339,50,226,119,172
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20140601,1365,16,4,0,0,0,13,6,4,706,0,2693,0,339,122,279,177,228
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20140701,1289,8,1,0,0,0,5,1,1,996,0,1395,0,328,133,272,177,224
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20140801,1823,0,1,0,0,0,7,4,3,1151,0,2287,0,333,128,283,200,242
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20140901,683,488,0,0,0,0,5,1,1,460,0,777,0,317,56,240,139,190
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20141001,40,1803,0,0,0,0,5,4,2,279,0,1026,3,261,11,169,83,126
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20141101,0,4757,0,8,0,17,3,1,0,185,0,366,16,183,-111,65,-16,24
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20141201,0,5220,0,5,0,18,5,0,0,91,0,235,3,117,-144,40,-11,15
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20150101,0,6843,0,12,4,30,7,1,0,150,127,395,289,72,-217,-3,-73,-38
GHCND:USC00111577,CHICAGO MIDWAY AIRPORT 3 SW IL US,20150201,0,7285,0,22,6,28,3,1,1,340,432,476,719,67,-206,-34,-121,-77
