STATION,STATION_NAME,DATE,CLDD,HTDD,DT90,DX32,DT00,DT32,DP01,DP05,DP10,EMXP,MXSD,TPCP,TSNW,EMXT,EMNT,MMXT,MMNT,MNTM
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19771201,0,8705,0,25,10,29,3,0,0,114,229,292,361,50,-278,-62,-134,-98
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19780101,0,10239,0,31,22,31,2,0,0,25,203,99,174,-6,-278,-98,-197,-147
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19780201,0,8299,0,26,13,28,1,0,0,25,229,61,118,28,-261,-63,-164,-113
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19780301,0,6028,0,9,4,26,2,0,0,114,330,200,215,217,-239,40,-63,-11
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19780401,0,3290,0,0,0,6,9,3,0,170,0,925,48,222,-22,123,24,73
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19780501,393,934,2,0,0,1,6,3,1,551,0,962,0,356,-17,227,104,166
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19780601,748,272,1,0,0,0,9,3,2,732,0,1801,0,339,39,257,141,199
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19780701,1095,32,4,0,0,0,7,4,0,191,0,811,0,333,100,269,166,217
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19780801,1284,41,6,0,0,0,9,3,1,711,0,1464,0,356,89,284,162,223
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19780901,899,507,7,0,0,0,4,1,1,404,0,629,0,356,39,257,135,196
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19781001,0,2610,0,0,0,6,1,0,0,28,0,49,0,256,-33,156,42,99
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19781101,0,5413,0,11,0,23,5,1,0,185,203,468,420,233,-172,50,-44,3
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19781201,0,8578,0,23,11,31,3,0,0,84,305,224,384,33,-261,-47,-140,-94
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19790101,0,10636,0,31,21,31,4,0,0,76,533,278,362,-33,-333,-115,-206,-160
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19790201,0,8552,0,22,13,28,3,1,0,135,610,354,343,33,-328,-71,-174,-122
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19790301,0,6217,0,9,2,22,7,1,0,147,559,648,215,72,-194,20,-55,-18
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19790401,0,3497,0,1,0,10,3,0,0,43,25,168,18,256,-122,118,15,66
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19790501,94,1724,1,0,0,1,10,4,0,236,0,1157,0,328,-6,193,68,130
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19790601,609,222,3,0,0,0,11,3,1,284,0,1213,0,350,50,255,136,196
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19790701,1491,0,3,0,0,0,6,2,0,193,0,594,0,333,117,286,176,231
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19790801,984,142,3,0,0,0,8,4,3,582,0,1790,0,356,89,258,162,210
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19790901,343,605,1,0,0,0,4,1,1,396,0,559,0,333,50,235,114,174
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19791001,0,3162,0,0,0,10,4,3,1,267,0,803,0,228,-22,134,28,81
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19791101,0,5540,0,7,0,24,2,0,0,124,51,250,196,183,-128,39,-42,-2
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19791201,0,6715,0,13,2,31,2,0,0,38,0,84,44,122,-217,12,-79,-34
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19800101,0,8557,0,22,13,30,3,0,0,79,127,239,329,89,-261,-47,-139,-93
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19800201,0,8006,0,23,10,27,3,0,0,46,178,171,226,33,-228,-48,-139,-93
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19800301,0,6497,0,9,2,28,4,0,0,61,152,285,350,133,-194,24,-77,-27
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19800401,85,2703,2,1,0,11,2,0,0,122,152,211,216,350,-44,161,30,96
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19800501,451,1044,1,0,0,1,5,2,1,305,0,583,0,339,-6,232,95,164
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19800601,646,203,1,0,0,0,5,3,2,643,0,1402,0,333,72,259,136,198
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19800701,1762,0,11,0,0,0,3,2,1,292,0,584,0,378,106,306,174,240
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19800801,1051,69,2,0,0,0,8,1,0,152,0,829,0,333,122,269,161,215
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19800901,207,1118,1,0,0,1,4,3,1,419,0,935,0,339,-6,206,99,153
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19801001,3,3424,0,0,0,8,2,0,0,84,0,169,0,289,-72,123,22,73
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19801101,0,4725,0,2,0,22,1,0,0,33,0,66,23,172,-100,75,-24,26
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19801201,0,7779,0,21,5,29,0,0,0,18,25,63,71,94,-244,-26,-110,-68
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19810101,0,8090,0,20,8,31,0,0,0,23,25,77,118,139,-250,-20,-136,-78
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19810201,0,6472,0,12,9,21,6,2,1,257,203,544,280,156,-289,0,-97,-48
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19810301,0,4687,0,2,0,23,2,0,0,89,0,182,3,239,-106,92,-29,32
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19810401,0,2653,0,0,0,7,9,0,0,107,25,553,43,256,-28,153,36,95
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19810501,50,1413,0,0,0,1,5,2,0,236,0,555,0,283,-11,199,79,139
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19810601,518,169,0,0,0,0,9,3,1,417,0,1124,0,317,94,251,138,195
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19810701,1082,68,1,0,0,0,5,2,1,605,0,1040,0,328,100,269,163,216
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19810801,816,62,0,0,0,0,8,4,2,312,0,1202,0,306,94,254,160,207
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19810901,153,974,0,0,0,0,4,0,0,119,0,371,0,317,6,217,95,156
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19811001,0,3158,0,0,0,10,4,3,0,185,0,683,23,189,-67,132,30,81
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19811101,0,4492,0,5,0,22,5,2,0,221,254,550,356,189,-144,83,-17,33
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19811201,0,8166,0,24,10,31,4,0,0,51,203,235,272,39,-239,-38,-123,-80
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19820101,0,10789,0,30,23,31,6,2,0,226,965,622,1179,39,-322,-114,-216,-165
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19820201,0,7650,0,17,11,28,3,0,0,48,533,109,189,94,-300,-43,-137,-90
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19820301,0,6193,0,11,2,24,5,1,0,168,330,534,277,150,-194,21,-54,-17
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19820401,0,3521,0,3,0,13,4,1,0,178,51,412,122,244,-106,124,7,66
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19820501,241,671,0,0,0,0,12,3,1,287,0,1267,0,311,44,222,116,169
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19820601,211,420,1,0,0,0,5,1,0,160,0,366,0,328,50,239,113,176
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19820701,1838,0,8,0,0,0,3,0,0,91,0,234,0,378,122,303,181,242
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19820801,1261,87,8,0,0,0,6,4,0,244,0,964,0,367,89,280,162,221
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19820901,287,960,0,0,0,0,8,0,0,81,0,380,0,300,22,209,112,161
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19821001,0,2522,0,0,0,3,7,1,1,437,0,878,36,244,-28,150,54,102
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19821101,0,5576,0,6,0,22,9,3,0,226,25,831,91,156,-150,39,-44,-3
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19821201,0,6771,0,14,2,27,4,3,3,343,432,1085,491,172,-189,7,-77,-35
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19830101,0,7816,0,24,3,31,2,0,0,81,356,170,81,33,-217,-28,-110,-69
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19830201,0,5920,0,12,3,22,1,1,0,203,356,304,274,78,-222,1,-57,-28
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19830301,0,5297,0,5,0,23,8,1,0,246,152,817,364,161,-94,47,-23,12
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19830401,0,3781,0,0,0,14,7,2,1,396,254,1009,554,222,-61,105,9,57
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19830501,0,1780,0,0,0,0,10,6,2,323,0,1576,0,256,11,182,69,126
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19830601,790,283,1,0,0,0,10,5,0,211,0,1327,0,328,56,256,144,200
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19830701,2121,11,12,0,0,0,5,1,1,419,0,782,0,356,122,306,196,251
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19830801,2030,0,11,0,0,0,7,3,1,279,0,791,0,361,139,305,191,248
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19830901,532,916,2,0,0,1,7,2,1,353,0,849,0,339,-11,220,120,170
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19831001,43,2895,0,0,0,6,5,1,1,368,0,664,0,256,-28,136,46,91
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19831101,0,5158,0,11,0,19,8,4,1,254,381,1253,772,161,-111,39,-17,11
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19831201,0,10554,0,31,16,31,6,0,0,104,533,390,535,-11,-339,-116,-199,-157
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19840101,0,9130,0,24,12,31,4,0,0,64,483,224,274,61,-317,-66,-157,-112
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19840201,0,6042,0,9,3,22,5,1,0,132,457,417,236,78,-239,10,-60,-25
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19840301,0,6916,0,16,5,31,3,1,0,203,254,375,440,100,-222,4,-85,-40
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19840401,0,2971,0,0,0,7,7,3,2,307,102,980,250,261,-28,139,29,84
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19840501,69,1606,0,0,0,0,6,1,0,191,51,583,0,306,6,190,76,133
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19840601,838,41,1,0,0,0,11,5,2,739,0,2021,0,322,106,260,159,210
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19840701,1282,30,3,0,0,0,5,2,2,292,0,769,0,344,89,281,166,223
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19840801,1533,71,3,0,0,0,7,2,2,582,0,1308,0,333,100,282,179,230
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19840901,130,1424,1,0,0,2,5,2,1,305,0,675,0,328,-22,195,84,140
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19841001,0,2448,0,0,0,6,10,4,2,533,0,1394,8,228,-44,148,60,104
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19841101,0,5271,0,5,0,25,1,0,0,51,25,79,51,150,-111,53,-39,7
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19841201,0,8095,0,20,7,31,7,1,0,211,127,570,415,83,-228,-32,-124,-78
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19850101,0,9447,0,27,15,31,3,0,0,56,178,223,332,39,-317,-65,-179,-122
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19850201,0,7544,0,16,9,28,2,0,0,53,229,128,108,122,-283,-39,-134,-86
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19850301,0,5053,0,4,0,22,8,3,1,318,356,1138,935,194,-139,66,-26,20
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19850401,119,2266,0,0,0,7,4,2,0,165,254,461,0,317,-61,173,50,111
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19850501,236,712,0,0,0,0,7,2,1,292,0,927,0,306,44,227,109,168
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19850601,416,589,2,0,0,0,7,1,0,234,0,555,0,389,39,234,120,177
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19850701,1542,0,4,0,0,0,4,1,1,366,0,559,0,361,122,296,170,233
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19850801,625,161,1,0,0,0,6,3,1,615,0,1278,0,322,106,247,149,198
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19850901,513,1349,2,0,0,0,11,3,1,254,0,1110,10,339,6,203,107,155
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19851001,0,2999,0,0,0,7,7,2,1,465,0,930,0,211,-17,141,32,86
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19851101,0,6695,0,13,6,28,7,0,0,122,178,435,608,139,-244,2,-82,-40
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19851201,0,9866,0,28,17,31,2,1,0,211,432,307,343,39,-272,-82,-188,-135
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19860101,0,8171,0,19,6,31,3,0,0,76,330,229,261,67,-278,-40,-121,-81
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19860201,0,7669,0,26,9,28,4,0,0,71,457,215,315,22,-250,-52,-129,-91
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19860301,0,5348,0,4,1,22,3,2,0,211,406,517,221,283,-206,60,-39,10
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19860401,3,2560,0,0,0,4,10,3,2,450,0,1495,10,239,-28,151,45,98
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19860501,238,1192,1,0,0,0,6,2,1,356,0,885,0,322,22,209,96,152
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19860601,791,175,1,0,0,0,9,4,1,582,0,1357,0,339,72,261,146,204
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19860701,1540,0,3,0,0,0,8,4,0,203,0,1042,0,333,144,281,184,233
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19860801,618,256,1,0,0,0,8,4,1,406,0,1128,0,322,67,250,140,195
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19860901,164,1017,0,0,0,0,10,6,1,526,0,1755,0,294,50,199,110,155
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19861001,0,2709,0,0,0,3,3,1,1,277,0,450,0,228,0,147,45,96
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19861101,0,6128,0,12,2,28,3,0,0,51,76,157,113,144,-183,28,-71,-21
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19861201,0,6933,0,14,2,31,1,0,0,41,51,80,107,44,-211,-4,-78,-41
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19870101,0,7529,0,19,5,31,1,0,0,104,102,161,141,89,-256,-16,-103,-60
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19870201,0,5184,0,3,0,28,1,0,0,25,76,33,30,117,-106,50,-55,-2
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19870301,0,4533,0,2,0,18,4,0,0,43,51,163,53,228,-100,87,-13,37
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19870401,62,1965,0,0,0,6,1,0,0,28,0,41,0,306,-78,194,45,120
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19870501,510,770,4,0,0,0,7,1,0,132,0,477,0,339,39,237,113,175
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19870601,1380,77,10,0,0,0,4,2,0,175,0,497,0,372,61,292,161,226
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19870701,1915,11,8,0,0,0,12,8,3,2324,0,4545,0,344,106,299,190,244
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19870801,867,175,2,0,0,0,7,1,1,564,0,932,0,356,83,251,159,205
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19870901,194,613,0,0,0,0,6,0,0,86,0,324,0,311,61,227,111,169
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19871001,0,3512,0,0,0,11,1,0,0,79,0,154,8,261,-50,123,17,70
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19871101,0,4513,0,3,0,22,5,1,1,274,25,527,115,172,-89,76,-11,33
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19871201,0,6891,0,19,3,28,4,0,0,112,127,319,191,72,-211,-5,-73,-39
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19880101,0,9397,0,25,19,31,5,1,0,145,356,349,496,39,-278,-68,-172,-120
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19880201,0,8232,0,19,13,29,1,0,0,51,254,77,114,83,-267,-52,-149,-101
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19880301,0,5379,0,4,0,23,4,1,0,163,51,338,95,150,-111,58,-39,10
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19880401,6,2935,0,0,0,12,5,1,0,137,0,402,61,250,-39,151,20,85
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19880501,528,453,4,0,0,0,5,0,0,119,0,432,0,333,28,257,114,185
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19880601,1604,25,13,0,0,0,1,0,0,28,0,56,0,383,83,305,166,236
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19880701,2262,5,17,0,0,0,2,1,0,185,0,297,0,406,128,323,189,256
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19880801,1646,99,10,0,0,0,8,3,1,262,0,1090,0,383,78,293,173,233
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19880901,245,672,0,0,0,0,6,2,1,373,0,709,0,317,56,228,110,169
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19881001,0,3615,0,0,0,13,3,0,0,97,0,204,5,244,-89,125,8,66
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19881101,0,5376,0,5,0,22,7,1,0,155,76,727,403,128,-150,43,-35,4
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19881201,0,7650,0,14,5,31,1,0,0,117,127,171,186,72,-222,-13,-114,-64
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19890101,0,7540,0,16,6,31,2,0,0,76,203,131,152,89,-256,-7,-113,-60
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19890201,0,8773,0,23,16,28,6,0,0,53,229,263,440,33,-311,-77,-183,-130
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19890301,0,6608,0,14,5,25,6,1,0,206,330,557,577,217,-194,11,-71,-30
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19890401,0,3280,0,0,0,15,6,3,0,137,25,677,21,228,-78,132,16,74
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19890501,138,1422,0,0,0,5,7,2,0,229,0,859,3,283,-39,205,78,142
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19890601,824,256,1,0,0,0,7,3,0,246,0,889,0,333,50,263,141,202
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19890701,1970,0,9,0,0,0,5,2,2,437,0,889,0,361,139,303,190,247
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19890801,1036,35,2,0,0,0,7,2,1,325,0,743,0,344,94,270,161,215
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19890901,225,900,0,0,0,0,3,1,0,152,0,325,0,294,11,224,97,161
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19891001,43,2639,0,0,0,11,4,0,0,46,0,134,0,294,-50,167,32,99
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19891101,0,6165,0,9,1,28,6,0,0,84,127,352,285,133,-178,27,-72,-22
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19891201,0,9363,0,23,13,31,1,0,0,25,76,108,179,72,-300,-75,-163,-119
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19900101,0,6666,0,8,0,31,0,0,0,23,76,26,29,94,-161,19,-83,-32
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19900201,0,6420,0,12,3,28,4,0,0,74,152,195,271,150,-217,9,-101,-46
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19900301,0,5038,0,3,0,23,6,2,1,330,25,930,81,206,-117,71,-30,21
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19900401,155,3184,0,0,0,16,9,2,1,315,0,965,56,300,-83,144,20,82
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19900501,56,1544,1,0,0,2,9,3,0,173,0,853,0,322,-22,192,78,135
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19900601,970,215,1,0,0,0,11,8,6,391,0,2493,0,328,33,264,152,208
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19900701,1109,16,1,0,0,0,8,3,1,620,0,1288,0,378,100,271,165,218
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19900801,1012,38,0,0,0,0,3,1,1,302,0,435,0,317,111,267,162,214
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19900901,674,771,1,0,0,0,5,1,0,147,0,478,0,322,22,238,122,180
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19901001,3,2904,0,0,0,8,3,0,0,117,0,315,0,278,-33,154,25,89
GHCND:USW00014922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,19901101,0,4586,0,2,0,23,2,0,0,76,51,165,128,217,-133,83,-23,30
